用户名,评论时间,IP属地,评论分数,有用数量,短评内容
oDD-O-o,2024-09-15 22:33:43,北京,5星,17,孩子可以看得很欢乐，但成年人一样也能解读出丰富的意涵。机器人背后的公司以“程序”规划出一切井然有序的完美生活，但也逐渐丧失了非理性的情感，而那可能恰是人性的本质。原本冰冷的机器造物，被“程序”所框定，却在原始小岛中习得了“人”性本身。当然，自以为是的公司/科技/现代人类用天火毁灭了小岛，却又被动物们反攻，意味着一种现代文明的反噬。所以机器人也不仅仅如表面情节那样习得了母爱与“人”性，在严酷的暴风雪中她建立了躲避寒风的乌托邦，以火为动物取暖，告诫动物们暂时搁置怨尤。随后，机器人殉难，却又复活并最终不再依靠胸前的机器核心。在这一刻导演赋予机器人神性，而神不仅仅拯救动物世界，影片最终回望人类世界。在战争四起，生态灾难频发的现实中，以动画寓言向人类显现神谕。现实世界中又能否寻得那个温暖的乌托邦呢？
哦豁,2024-09-16 17:15:11,四川,2星,61,快跑！！大诈片！！！！（实打实的儿童片）
夏语冰,2024-12-25 18:24:37,重庆,3星,17,人们希望它既服从指令又无私奉献，如若它遵从，便以母爱之名冠之
囍弗斯,2024-10-17 13:16:33,辽宁,3星,4,老套的鸡汤，熟悉的配方，情绪靠配乐硬拉。
梦到内河,2024-09-15 16:36:23,广东,2星,36,母职的风还是吹给了机器人……真是满满的正能量，自然规律和物理规律都比不过用爱发电的力量💪🏻如果美国有春晚，大抵就是这样的画风吧。（一星给配乐，一星给美术）
Norloth,2024-09-20 23:16:29,上海,4星,11,内核不新颖，但依然是一部非常可爱和感人的片子。不小心瞥见了别的短评，发现当今脱离电影、完全用政治见解审视电影的人越来越多啦。
DeckardYang,2024-09-20 21:32:01,四川,3星,8,【3.5】很纯熟的技艺，着实惊艳的视觉效果与音乐，加上精准的情感输出，让我一度忽略了这样的移民叙事的说教味有多熏人，即便不对母职使命做批评，可潜藏在古典主义背后的则是臣服于技术的傲慢，《疯狂动物城》几乎是它的反面。 w/c
踢迩达,2024-09-09 16:18:26,北京,4星,44,虽然有那么几次确实感觉导演戳我泪腺了，不过整体上确实实现了最美大爱的实际效果。合家欢，必须欢。
Lonely,2024-12-19 10:51:39,湖南,4星,1,7.0/10 分。2024.12.19，初看，美版蓝光。时长01:41:41。。。画面真的很美，动画技术比天朝这边强了好多。。。剧情实在有点简单，有点过于童话了。感觉适合带小孩看。。。一个能造出这种机器人的公司根本不用打打杀杀，直接一拥而上抓回去再复制后多造一个扔岛上就可以了。大雁误入总部，也不需要机器人开枪呀。强行制造矛盾，逻辑上就不通。。。最后有一个小彩蛋。
蓝河的风儿,2024-09-16 17:11:29,浙江,2星,17,现在的好莱坞动画真的没眼看，剧本和AI生成的一样。套路的离间与和解，套路的反派来袭与团结作战。最低级的还是整个故事折射出的隐喻：白左救世主的诺亚方舟主义和虚伪的自我牺牲。看似感人实则令人作呕。
瓦力,2024-09-15 18:19:02,广东,2星,33,一锅乱炖的儿童合家欢片。动画片里的经典机器人，00年代有WALL-E，10年代有Baymax，20年代，很遗憾Roz还差得远。
渊野边小蛋挞,2024-09-21 16:02:22,山东,2星,29,一部反抗程序的片子，把每个泪点燃点设计成程序严格执行，还不忘插空进行价值观教育，人类讲自己那点破事非把动物拟人，大雁也有成长烦恼家庭矛盾校园霸凌，差不多得了。最好奇以后这岛上生态系统怎么循环，以共同体之名连食物链都干没了，不止违反人性这是泯灭了兽性啊，美丽新世界也不过如此。
Ecane,2024-10-19 21:08:08,江苏,2星,6,有一种世界人民大团结的抽象美，营造出一种扭曲的世界观。
王安安,2024-10-10 07:06:39,美国,2星,3,为什么游戏规则每15分钟就变一次？从头到尾未能生发对故事的系统性共情（目送孩子长大离家的情景本身当然能煽出任何人的眼泪，这不算）。某种深层逻辑藏有不真诚，是因为我无法享受意义薄弱的长时间炫技式追逐打斗吗？是因为我无法接受对动物过分拟人化吗？是因为代表人类未来的高级人工智能驯化千古大自然法则令我接受无能吗？是因为我看到动物把人类研制的尖端武器打得落花流水的荒谬想象实在要气笑吗？是因为我看出对阿凡达的拙劣模仿以及AI感十足的第三幕升华后对你三心二意的情感表达感到迷惑吗？也许我不是目标观众。我看不懂，我也没觉得震撼。Dream Works? Dream doesn’t work this time.
Pincent,2024-09-20 18:15:51,湖北,2星,2,2.8 莫名燃起来了很多次，小朋友们惊讶到。
