用户名,评论时间,IP属地,评论分数,有用数量,短评内容
匡轶歌,2024-12-23 21:30:02,河南,5星,33,皱眉看了50多分钟，胸中奔腾着千万句C语言。心说：戛纳的清汤大老爷啊，您们这是逗我玩儿呢。导演像是磕过好几斤总裁文，要么抖音短剧刷得脑袋充了血，大尺度但奇烂无比的性爱戏来完一段又一段，正骂骂咧咧打算右键退出，气氛却陡然微妙地欢脱起来。从小姐姐只身KO翻两位俄罗斯保镖大汉，剧情一路恶搞，而演员们的表演，却透着异样的严肃认真，让人琢磨到一种导演憋着干大事儿的预感。导演决不肯铺设任何爱情有关的语境，甚至不肯泄露半点爱情的暗示（我推测了烂俗的救风尘结局，或像《女性瘾者》里图穷匕见，最终对女主掏出勾八的老登）。没提防临近尾声，才给了你狠狠的一记爱情。比多数爱情片还要爱情。那是两个普普通通的人，最为真实而接近的一刻。让我把准备好骂他的词儿，全都咽了回去。
烤芬,2024-12-20 23:18:35,日本,2星,24,建议金棕榈更名为“无效阶级批判大奖”！在这部和《悲情三角》的衬托下，《寄生虫》和《小偷家族》都显得有劲儿了。
海边的曼彻斯特,2024-12-31 00:13:38,黑龙江,3星,76,真的快笑死我了，以为是女性觉醒的文艺片，但没想到后面是扯头发打架找人的闹剧，其实我觉得最好看的部分，反而是女主和三个打工人在又冷又饿的夜里寻找那位俄罗斯富翁之子。在寒夜里顾不得体面，反而因同是打工人而稍微共情彼此。被系统异化和工具化的人，在此刻夜色里的窘迫中变得格外具体，本质上，他们在这个系统里，都是不被珍惜的人，却又因种种因素互害的，但那劳动者的身份仍会提醒他们，在那呼啸的寒夜里，究竟他们是离购买他们服务的权贵更近，还是离互害的劳动者同类更近。
某骑士的鬼魂,2025-01-09 22:22:14,河北,4星,24,黄粱一梦，荒诞，可笑，高速的情节推进，利索的转场，是短视频为王的新时代新电影的面貌。最后车上的哭泣是她许久以来第一次面对真诚和尊重的反应。浅浅触及了美国新移民，代际差距，阶级差距等问题，在财色交易中迷失的美国新移民Anora对自己的俄罗斯血统并不认同，Igor则正相反。最后车上的哭泣令人动容，一直以来她都在出卖身体和笑容，就连婚姻也不例外，当一切回归平静后，这是她许久以来第一次面对真诚和尊重的反应。影片从头到尾没有一点说教，最后也是留给观众自己选择，如果认同自我，如何生活，全看自身的价值取向
文森特九六,2024-12-18 11:58:23,山东,5星,29,从一个飘浮夸张的“童话”出发又降维至现实，贝克放大了当下这一代矛盾的物质精神价值取向和剧烈的情绪思维波动，从未像今天这样狂热渴望逃离和幻想，却从未如时下这般歇斯底里只为温存和活着，阶级分裂和社会差距成为显而易见又不被追问的默认原罪，人人被困在各自阵营中适应着折磨着，将彼岸视作或触不可及或不值一提的超现实，用来佐证自我切身的命运症结或尝试改变的苦笑泡影，从人与人的荒诞关系拓展到足以装下整个世界混乱样貌的微观景观，在作为贝克经典影像系统的麦迪森与鲍里索夫的部分外更直面了过往作品里大多仅做奇观处理的“边缘人的对岸”的某种真相：从来只有一个世界，童话和现实一样糟糕与失控，最后一幕还是将更多悲悯的目光留给了二人，精神与肉体的欢愉均被剥夺，终于崩溃的拥抱中是不再相信又仍试图捍卫的尊严、幸福、善良和纯真。
夏萝,2024-12-20 10:07:27,上海,2星,37,能不能禁止白男同拍女性
PP噶,2025-01-05 07:32:09,荷兰,4星,23,俄罗斯打工人纽约暴走这段太搞笑了
欢乐分裂,2025-01-02 21:21:40,上海,2星,26,身体自主产生的自由错觉，让导演也产生拍了一部女性电影的错觉；唯一亮点是受害者联盟在寻人过程中的荒诞感。
伍月,2024-09-20 05:58:50,法国,2星,33,映前见到了贝壳，但。我认为这是一部他应该自以为耻的作品。几乎是以往作品的反面，《佛罗里达乐园》那个能在童话表象下发现残忍一面的肖恩贝克不见了，这次他选择溺死在这个反而其实是空中楼阁的疯狂意淫当中。格蕾塔应该以此为耻：仅以21世纪以来的金棕榈来讲，即使鲁本的两部都能找到其获此褒容的独特价值所在，此前毫无价值的仅有一部《流浪的迪潘》，这是第二部。格蕾塔用选择证明了她本质就是个美式商业投机导演而已。以及，一直祈祷不要出现的一场戏，居然最后成了用作收尾的重头戏。看得很愤怒。
Cardinal,2024-11-08 15:41:38,法国,5星,26,#Beltrade 【A】第一幕浮夸的粉色童话几乎确立了它远离现实的真空，随后在意料之中的情节变奏中却呈现出意料之外的“橘色”Drama。由此在不断的争斗与公路旅程中恍然带过现实的泡影（甚至那句惹人发笑的“你们这个时代的人没救了”）。于是在剧力万钧中迎来了直白到“可恶”的第三幕：“可以做却无法吻”，既不是蓦然回首的浪漫期待，也不是面对现实的雪中独行，而是一种含混的悲伤。终于真空的情节刺入了现实，我爱Anora，我是Anora。
Kinbote,2024-05-22 16:58:56,法国,5星,42,青少年不得不长大面对30岁，火力全开的sean baker带来的依旧是熟悉的寸止结构，群戏则达到了更新的高度；怀疑电影起因是“he has that sadness in his eyes that you only see in eastern european gay porn”；好莱坞往事的casting虽然传奇，但现在我看到的全是奶和屁股，有些腻味
沙漠孤客,2025-01-03 21:16:13,中国香港,5星,48,说这部电影厌女的人就和60年代的红**没什么区别，脑子里全是理念，却没有基本的人性。从刚开始的莫名其妙到结尾一刻可谓心悦诚服，鲜活的普通人从开头躁动到结尾，尊重是爱的开始。Premiere Elements
在木星,2024-11-11 04:21:05,意大利,5星,39,年度十佳预定，看完一遍意犹未尽，立马又买了张票二刷。肖恩贝克无意去剖析Anora的来历，为何成为Sex worker，因为这多少带有精英的目光审视。而他的温柔在于，让Ani经过这癫狂的万花筒般的旅程后，让我们相信无论这个世界多么污烂，Dreaming is free。他也终能将幻灭的童话变成大雪茫茫中的一丝温存。
熊阿姨,2025-01-03 23:14:27,北京,3星,26,开头的色情场景多到令人不适，有必要对女演员这么剥削吗？钱、情色、丑小鸭变凤凰，使得毫无节制。结尾的大雪戏也并不出乎意料，日结的男打手壮实、沉默、温柔、拾金不昧、恋爱脑，跟韩剧男二号似的。唯一精彩的是女孩跟富豪母亲的戏码，有一些出乎意料的张力，张到50%吧也草草结尾了。
Morning,2024-12-24 10:50:07,北京,3星,17,过程很快，草草的结婚，又草草的离婚，都是夜以继日的操作，撇去性与激情，很快就进入到了“婚姻”的范畴。最关键的戏伊万求婚一场戏写得最不好，对白、表演都有欠缺，这场戏加上结尾的戏，相当能体现男社中关于“爱情”与“爱”的异想天开，并且他们很快的进入到了“婚姻”的主题。社会不鼓励女性在社会生活中冒险，特别鼓励在与男人的婚恋中冒险，把能量全引流到这一块，阿诺拉直面了自己的处境，她也没有在谈论爱情，她也有不怕一切的底气，从得到到失去没有时间给她算计，恐怕只有幻梦才是永恒，不过电影的虚假慈悲，是引入了男二这样的符号角色，让阿诺拉梦醒，在一切都失去的情况下却带来了什么都懂得了的体验。电影虽说技术不俗，但思考得十分简单，且消解了我对于肖恩贝克过去电影的意义的看法。
居无间,2024-12-21 22:54:02,上海,4星,25,一次对于灰姑娘童话的反写，涉及了阶级、移民等当代议题。白马王子可能是没了父母就一无所有的妈宝，阶级跨越只是短暂的又极易破碎的幻梦。影片最点题的一场戏是私人飞机里的争吵，它从空间上划分了阶级与社会位置，在撕扯中，众人面目皆被戳破，美国梦亦随之彻底破碎，管家与打手不合时宜的谄媚是讽刺喜剧的绝妙笔触。影片的动人时刻，是阿诺拉的悲伤与伊戈尔的深情，结尾又残酷地点明了，人生是分阶级的，爱情也是。
棐木,2024-12-27 05:00:36,英国,1星,116,还以为结尾是有多“神来之笔”呢，结果是扑在穷男人的怀里哭。难看死了。各年龄段老登意淫的东西大同小异。
KID Y,2024-05-22 17:07:00,英国,4星,27,7.8 肖恩贝壳重回《橘色》时期，从现实主义出发而逐渐过渡到激烈的情节剧，就是又多了一层刻意的回望；非常喜欢Igor这个角色，完全对得上情节强度的抽象。
Mavis,2024-11-01 17:39:52,法国,1星,126,我缓缓打出一个？迟来五个月的对今年戛纳下头，金棕榈也不装了？是有多厌女才会塑造出一个如此pathetic的女性角色，革了一百多年命到最后只是为剥削换了一种说辞。
南悠一,2024-05-22 20:44:25,法国,3星,31,最具戏剧性的一部肖恩·贝克，故事的趣味不仅仅依托于俄国富豪和美国性工作者之间的阶层碰撞，更在于美俄现实关系带来的语境。过于drama，戏剧内核向内塌缩，越来越小，并因此呈现出对公共议题的漠视，不仅漠视美俄、贫富矛盾，也漠视性别平权。鲍里索夫向观众施展再多性魅力也无法填补它的匮乏。
风雨骑老师,2024-12-21 03:09:01,四川,4星,25,前半段尺度惊人仿佛来到了P站，中段看得眉头紧锁，这又是什么斯拉夫人刻板印象大合集，正当我觉得这片子闹腾完差不多得了的时候，最后一幕戏却意外精彩又动人：Anora知道Igor喜欢她，但她只想用一次车震回报戒指，却又看到本当无爱的交合被他充满仪式感地捧起脸庞，随即她出于职业本能反抗，他出于压抑的真情爆发却戛然而止，“Rape”虽迟但没到。她挣脱，茫然，然后发出了整部戏的第一次痛哭，几分钟又经历了一次人生。30年前应召女郎与富家公子的美国梦是风月俏佳人的爱拼才会赢，而Sean Baker说美国梦真相是底层阶级在大好青春出卖最美好的身体也只能换来如梦幻泡影的一场空。Mikey Madison的表演堪称完美，这个故事因她而成立，再次感慨昆汀神一般的选角，《荷里活往事》的含金量仍在上升。
天马星,2024-11-06 19:03:50,中国香港,4星,26,当阿诺拉看透了现实的残酷，一切以利益为先的时候，富家公子的“认真”给了她成为灰姑娘的希望，当她再次看透富人的虚伪“很高兴和这群伪君子”离婚的时候，一句“我不想强奸你”竟成了最美的情话，阿诺拉不是等待救援的灰姑娘，而是高贵挣钱的依萍，电影以《阿诺拉》为名，将残酷讽刺的现实喜剧放在A面，而B面则是阿基·考里斯马基式的底层互助童话。
豆豆客,2024-12-31 09:02:55,江苏,3星,42,感觉编剧应该多看看国内的偶像剧，区区一万美元就想搞定这件事，格局太小了。
momo,2024-12-18 20:47:43,四川,1星,81,女人大骂富二代可悲，我觉得2024年还有这样的电影、这样的电影还能拿大奖、我还花了两个小时来看一坨屎才是真的可悲。美国人真是欠霸总网文和抖音短剧教育…完全是短剧质感，中间那场别墅内发疯打闹戏简直不知道在干什么。太烂了我的天啊，令人作呕！
在少女们身旁,2024-10-16 03:52:17,英国,1星,84,电影里说了那么多不必要的脏话 那我也就入乡随俗了 但我不想像作者虚假地为弱势群体说话 我只为自己并只说实话：这不是讲性工作者富二代，不是美国俄罗斯（纽约还不如ai生成的像；撇开政治美国人但凡读点俄国文学也不至于写出这种垃圾来:I will be an American my parents will suck my dick 艺术这集我们站俄罗斯😅），和性和爱和婚姻和家庭和钱都没有一毛钱关系，姿态媚俗，品味下作，技艺拙劣，对社会和个人都没有任何关切，作为低俗闹剧也无聊得令人如坐针毡，缺乏风格、思想连贯性。人们不禁呼吁每听见一个f词就笑成猪猡的观众朋友们少看点短视频，如果最后那在面包上涂香水的几分钟虚情假意能够救你，路边的狗屎也能救全世界的鸡。这是一部傻逼拍给傻逼看的关于傻逼的电影。
嵇澹,2024-12-17 23:03:48,浙江,1星,51,sean baker以女性性工作者独占标题和海报却事实上漠不关心主角性格和职业生态，献媚主流的政治明喻无比鄙俗，描绘东欧少数族裔更是除了闹剧式丑化嘲弄一无是处。anora是这部以她为名的电影里最失焦的无足轻重存在，她的身体始终不离画面男凝玩赏的重心，映完观众竟仍对她在刻板标签外几无所知，男人执掌的镜头也一再无视她的主体性黏着聚焦本应同框陪衬的igor. 没有较此典型性更甚的男权写作女性形象，离了胶片拍摄的质地纯粹是无关高级趣味反而龌龊非常的上古狗血telenovela，语言为表象和媒介的国族想象和移民身份探讨浅薄潦草到可以忽略不计。经验表明indie男作者暴得大名后，那些被一度错认悲悯平视的目光都将褪去巧言令色的文饰，显现假艺术之名光明正大拍情色剥削的男性欲望观看主导的影像编码机制窥淫本真。
Yinanaa,2024-10-25 09:27:10,美国,1星,65,"详见长评——怎么能这么烂啊……作为女性，我不买账种种所谓批判资本主义和为sex worker发声的噱头。白男导演的所谓社会关怀=自恋和狂欢。知道Ani一定会和Igor发生些什么，但最后她跨坐上去时还是“enough...""《悲情三角》已经够shabby了，这部只剩下f word.在电影院听美国白女放声大笑银幕上又蠢又坏的俄国人是对我听力的摧残。"
平底大锅,2024-12-28 11:26:35,内蒙古,1星,58,有很多钱要洗吗？还拍了两个小时
Future?,2024-12-18 01:56:46,上海,1星,70,挺烂的一个情色胡闹片，除了身体展露外，其他都是空虚的，纯纯的男性视角爹味幻想片
