用户名,评论时间,IP属地,评论分数,有用数量,短评内容
甜味放映机,2024-12-29 15:11:28,湖南,3星,3,怪不得舞台剧感觉很强，看结尾字幕看到改的是《out of order》。平心而论节奏有点乱乱的，但是单看笑点还可以。如果看过那种莫名其妙的法式喜剧应该能接受（票价低于25的情况下）因为看的路演，而且费翔老师好帅啊🥹
wiskyoung,2024-12-29 20:07:04,黑龙江,3星,7,可能是因为改编，有底子撑着，于是不断的反转让人不觉得那么无聊。至于说笑点包袱，只有那么几个地方算是亮点，并没有出现全程让人捧腹大笑的情况。费翔和左凌峰的角色是故事的中心，也是拥有最完整弧光的两个角色，宋小宝和马东锡确实也只能算特别出演惊喜加盟。看了不后悔，大概也是因为我自己有这种对低级乐趣的接受度和喜爱，但那个酒店服务员的角色和演员我确实是一如既往地感到不喜欢。
明年今日,2024-12-29 16:51:17,吉林,4星,16,喜欢费翔。
马史,2025-01-02 09:41:55,北京,4星,2,费翔老师超出预期
蛀牙象不象,2024-12-31 21:53:00,北京,未评分,2,万万没想到最难忍受的是黄才伦的表演和戏份
木桃阁,2025-01-01 20:25:10,广东,4星,1,马…马东锡？？//// 刚开始以为是烂片，后面还是很有趣的，费daddy好适合演渣男（不是），马东锡好可惜当超雄工具人，既然请了就好好用嘛。
晶晶,2025-01-10 20:26:26,北京,4星,2,幸好不再相信现在的豆瓣评分 自己去看了～经常看舞台剧 极快适应这种架构和表现形式 虽然私心认为如果是在舞台上 应该更紧凑更有趣～费叔40年还是帅得惨绝人寰 口音比封神出戏 封神的舞台剧感挺重的 反而更契合 但到后半部 好像也就习惯了🤣 不认识小助理男主 演得挺好 角色配适度高 傅菁有尤物般的美～
Serendipity,2025-01-07 23:19:53,陕西,2星,4,四个字形容，乱七八糟
活豪,2024-12-31 19:08:04,四川,4星,27,真的蛮好看的，费翔这个年纪还能尝试来演这样一个喜剧角色真的很大胆，而且还是一个海王，不过演的太好了！
弥香,2025-01-01 18:36:23,上海,4星,1,很搞笑设计精妙的剧，适合跨年看
Oravy Xylnotos,2025-01-07 22:10:57,辽宁,5星,2,挺搞笑的，选角到位，是部能让人沉浸的佳作。
夜里无星,2024-12-29 15:04:08,北京,5星,19,是daddy！我们有救了！从不敢想象费翔可以演喜剧！？在大银幕看到马东锡，这种感觉好神奇！
